name,match_id,rank,round,match_minutes,sets,tournament,total_pts,winner,hand,avg_odds,max_odds,birthday,max(year),experience
Roger Federer,m_2000_A_14,62,1st Round,125,3,Australian Open,116,TRUE,R,NA,NA,8/8/1981,2000,2
Roger Federer,m_2000_A_82,62,2nd Round,106,3,Australian Open,119,TRUE,R,NA,NA,8/8/1981,2000,3
Roger Federer,m_2000_F_112,54,4th Round,156,0,French Open,105,FALSE,R,NA,NA,8/8/1981,2000,4
Roger Federer,m_2000_F_18,54,1st Round,147,3,French Open,129,TRUE,R,NA,NA,8/8/1981,2000,5
Roger Federer,m_2000_F_71,54,2nd Round,132,3,French Open,121,TRUE,R,NA,NA,8/8/1981,2000,6
Roger Federer,m_2000_F_99,54,3rd Round,265,3,French Open,200,TRUE,R,NA,NA,8/8/1981,2000,7
Roger Federer,m_2000_L_26,35,1st Round,128,0,Wimbledon,115,FALSE,R,NA,NA,8/8/1981,2000,8
Roger Federer,m_2000_U_16,40,1st Round,152,2,US Open,137,TRUE,R,NA,NA,8/8/1981,2000,9
Roger Federer,m_2000_U_70,40,2nd Round,92,3,US Open,100,TRUE,R,NA,NA,8/8/1981,2000,10
Roger Federer,m_2000_U_99,40,3rd Round,173,1,US Open,150,FALSE,R,NA,NA,8/8/1981,2000,11
Roger Federer,m_2001_A_14,29,1st Round,132,3,Australian Open,130,TRUE,R,NA,NA,8/8/1981,2001,12
Roger Federer,m_2001_A_70,29,2nd Round,105,3,Australian Open,101,TRUE,R,NA,NA,8/8/1981,2001,13
Roger Federer,m_2001_A_97,29,3rd Round,128,0,Australian Open,99,FALSE,R,NA,NA,8/8/1981,2001,14
Roger Federer,m_2001_F_102,18,3rd Round,139,3,French Open,118,TRUE,R,NA,NA,8/8/1981,2001,15
Roger Federer,m_2001_F_114,18,4th Round,147,3,French Open,138,TRUE,R,NA,NA,8/8/1981,2001,16
Roger Federer,m_2001_F_120,18,Quarterfinals,161,0,French Open,111,FALSE,R,NA,NA,8/8/1981,2001,17
Roger Federer,m_2001_F_22,18,1st Round,104,3,French Open,106,TRUE,R,NA,NA,8/8/1981,2001,18
Roger Federer,m_2001_F_75,18,2nd Round,197,3,French Open,163,TRUE,R,NA,NA,8/8/1981,2001,19
Roger Federer,m_2001_L_101,15,3rd Round,141,3,Wimbledon,135,TRUE,R,NA,NA,8/8/1981,2001,20
Roger Federer,m_2001_L_115,15,4th Round,221,3,Wimbledon,190,TRUE,R,NA,NA,8/8/1981,2001,21
Roger Federer,m_2001_L_121,15,Quarterfinals,193,1,Wimbledon,144,FALSE,R,NA,NA,8/8/1981,2001,22
Roger Federer,m_2001_L_18,15,1st Round,66,3,Wimbledon,87,TRUE,R,NA,NA,8/8/1981,2001,23
Roger Federer,m_2001_L_73,15,2nd Round,149,3,Wimbledon,142,TRUE,R,NA,NA,8/8/1981,2001,24
Roger Federer,m_2001_U_112,13,4th Round,83,0,US Open,55,FALSE,R,NA,NA,8/8/1981,2001,25
Roger Federer,m_2001_U_13,13,1st Round,123,3,US Open,107,TRUE,R,NA,NA,8/8/1981,2001,26
Roger Federer,m_2001_U_70,13,2nd Round,85,3,US Open,102,TRUE,R,NA,NA,8/8/1981,2001,27
Roger Federer,m_2001_U_99,13,3rd Round,118,3,US Open,114,TRUE,R,NA,NA,8/8/1981,2001,28
Roger Federer,m_2002_A_114,12,4th Round,215,2,Australian Open,171,FALSE,R,NA,NA,8/8/1981,2002,29
Roger Federer,m_2002_A_18,12,1st Round,126,3,Australian Open,106,TRUE,R,NA,NA,8/8/1981,2002,30
Roger Federer,m_2002_A_71,12,2nd Round,124,3,Australian Open,111,TRUE,R,NA,NA,8/8/1981,2002,31
Roger Federer,m_2002_A_98,12,3rd Round,137,3,Australian Open,120,TRUE,R,NA,NA,8/8/1981,2002,32
Roger Federer,m_2002_F_1,8,1st Round,95,0,French Open,71,FALSE,R,NA,NA,8/8/1981,2002,33
Roger Federer,m_2002_L_1,9,1st Round,100,0,Wimbledon,80,FALSE,R,NA,NA,8/8/1981,2002,34
Roger Federer,m_2002_U_100,13,3rd Round,133,3,US Open,122,TRUE,R,NA,NA,8/8/1981,2002,35
Roger Federer,m_2002_U_116,13,4th Round,112,0,US Open,88,FALSE,R,NA,NA,8/8/1981,2002,36
Roger Federer,m_2002_U_16,13,1st Round,126,3,US Open,122,TRUE,R,NA,NA,8/8/1981,2002,37
Roger Federer,m_2002_U_73,13,2nd Round,95,3,US Open,95,TRUE,R,NA,NA,8/8/1981,2002,38
Roger Federer,m_2003_A_101,6,3rd Round,96,3,Australian Open,99,TRUE,R,NA,NA,8/8/1981,2003,39
Roger Federer,m_2003_A_117,6,4th Round,178,2,Australian Open,137,FALSE,R,NA,NA,8/8/1981,2003,40
Roger Federer,m_2003_A_15,6,1st Round,168,3,Australian Open,139,TRUE,R,NA,NA,8/8/1981,2003,41
Roger Federer,m_2003_A_71,6,2nd Round,104,3,Australian Open,94,TRUE,R,NA,NA,8/8/1981,2003,42
Roger Federer,m_2003_F_12,5,1st Round,131,0,French Open,99,FALSE,R,NA,NA,8/8/1981,2003,43
Roger Federer,m_2003_L_102,5,3rd Round,120,3,Wimbledon,119,TRUE,R,NA,NA,8/8/1981,2003,44
Roger Federer,m_2003_L_116,5,4th Round,126,3,Wimbledon,117,TRUE,R,NA,NA,8/8/1981,2003,45
Roger Federer,m_2003_L_121,5,Quarterfinals,98,3,Wimbledon,110,TRUE,R,NA,NA,8/8/1981,2003,46
Roger Federer,m_2003_L_125,5,Semifinals,103,3,Wimbledon,103,TRUE,R,NA,NA,8/8/1981,2003,47
Roger Federer,m_2003_L_126,5,The Final,116,3,Wimbledon,108,TRUE,R,NA,NA,8/8/1981,2003,48
Roger Federer,m_2003_L_23,5,1st Round,105,3,Wimbledon,110,TRUE,R,NA,NA,8/8/1981,2003,49
Roger Federer,m_2003_L_68,5,2nd Round,77,3,Wimbledon,91,TRUE,R,NA,NA,8/8/1981,2003,50
Roger Federer,m_2003_U_111,2,3rd Round,119,3,US Open,124,TRUE,R,NA,NA,8/8/1981,2003,51
Roger Federer,m_2003_U_115,2,4th Round,172,1,US Open,119,FALSE,R,NA,NA,8/8/1981,2003,52
Roger Federer,m_2003_U_54,2,1st Round,126,2,US Open,117,TRUE,R,NA,NA,8/8/1981,2003,53
Roger Federer,m_2003_U_90,2,2nd Round,77,3,US Open,88,TRUE,R,NA,NA,8/8/1981,2003,54
Roger Federer,m_2004_A_104,2,3rd Round,74,3,Australian Open,83,TRUE,R,NA,NA,8/8/1981,2004,55
Roger Federer,m_2004_A_119,2,4th Round,138,3,Australian Open,123,TRUE,R,NA,NA,8/8/1981,2004,56
Roger Federer,m_2004_A_123,2,Quarterfinals,161,3,Australian Open,125,TRUE,R,NA,NA,8/8/1981,2004,57
Roger Federer,m_2004_A_125,2,Semifinals,89,3,Australian Open,88,TRUE,R,NA,NA,8/8/1981,2004,58
Roger Federer,m_2004_A_126,2,The Final,135,3,Australian Open,113,TRUE,R,NA,NA,8/8/1981,2004,59
Roger Federer,m_2004_A_41,2,1st Round,89,3,Australian Open,90,TRUE,R,NA,NA,8/8/1981,2004,60
Roger Federer,m_2004_A_92,2,2nd Round,94,3,Australian Open,100,TRUE,R,NA,NA,8/8/1981,2004,61
Roger Federer,m_2004_F_105,1,3rd Round,124,0,French Open,87,FALSE,R,NA,NA,8/8/1981,2004,62
Roger Federer,m_2004_F_35,1,1st Round,76,3,French Open,83,TRUE,R,NA,NA,8/8/1981,2004,63
Roger Federer,m_2004_F_84,1,2nd Round,151,3,French Open,125,TRUE,R,NA,NA,8/8/1981,2004,64
Roger Federer,m_2004_L_103,1,3rd Round,98,3,Wimbledon,96,TRUE,R,NA,NA,8/8/1981,2004,65
Roger Federer,m_2004_L_116,1,4th Round,110,3,Wimbledon,108,TRUE,R,NA,NA,8/8/1981,2004,66
Roger Federer,m_2004_L_122,1,Quarterfinals,140,3,Wimbledon,123,TRUE,R,NA,NA,8/8/1981,2004,67
Roger Federer,m_2004_L_124,1,Semifinals,120,3,Wimbledon,111,TRUE,R,NA,NA,8/8/1981,2004,68
Roger Federer,m_2004_L_126,1,The Final,151,3,Wimbledon,150,TRUE,R,NA,NA,8/8/1981,2004,69
Roger Federer,m_2004_L_73,1,2nd Round,54,3,Wimbledon,75,TRUE,R,NA,NA,8/8/1981,2004,70
Roger Federer,m_2004_L_9,1,1st Round,80,3,Wimbledon,92,TRUE,R,NA,NA,8/8/1981,2004,71
Roger Federer,m_2004_U_120,1,Quarterfinals,180,3,US Open,148,TRUE,R,NA,NA,8/8/1981,2004,72
Roger Federer,m_2004_U_125,1,Semifinals,104,3,US Open,88,TRUE,R,NA,NA,8/8/1981,2004,73
Roger Federer,m_2004_U_126,1,The Final,109,3,US Open,100,TRUE,R,NA,NA,8/8/1981,2004,74
Roger Federer,m_2004_U_5,1,1st Round,120,3,US Open,104,TRUE,R,NA,NA,8/8/1981,2004,75
Roger Federer,m_2004_U_64,1,2nd Round,124,3,US Open,130,TRUE,R,NA,NA,8/8/1981,2004,76
Roger Federer,m_2004_U_96,1,3rd Round,123,3,US Open,106,TRUE,R,NA,NA,8/8/1981,2004,77
Roger Federer,m_2005_A_100,1,3rd Round,57,1,Australian Open,62,TRUE,R,NA,NA,8/8/1981,2005,78
Roger Federer,m_2005_A_112,1,4th Round,103,3,Australian Open,101,TRUE,R,NA,NA,8/8/1981,2005,79
Roger Federer,m_2005_A_12,1,1st Round,94,3,Australian Open,100,TRUE,R,NA,NA,8/8/1981,2005,80
Roger Federer,m_2005_A_121,1,Quarterfinals,99,3,Australian Open,99,TRUE,R,NA,NA,8/8/1981,2005,81
Roger Federer,m_2005_A_124,1,Semifinals,268,2,Australian Open,201,FALSE,R,NA,NA,8/8/1981,2005,82
Roger Federer,m_2005_A_79,1,2nd Round,113,3,Australian Open,107,TRUE,R,NA,NA,8/8/1981,2005,83
Roger Federer,m_2005_F_113,1,4th Round,102,3,French Open,97,TRUE,R,NA,NA,8/8/1981,2005,84
Roger Federer,m_2005_F_120,1,Quarterfinals,124,3,French Open,113,TRUE,R,NA,NA,8/8/1981,2005,85
Roger Federer,m_2005_F_125,1,Semifinals,167,1,French Open,114,FALSE,R,NA,NA,8/8/1981,2005,86
Roger Federer,m_2005_F_7,1,1st Round,89,3,French Open,94,TRUE,R,NA,NA,8/8/1981,2005,87
Roger Federer,m_2005_F_77,1,2nd Round,107,3,French Open,104,TRUE,R,NA,NA,8/8/1981,2005,88
Roger Federer,m_2005_F_96,1,3rd Round,130,3,French Open,116,TRUE,R,NA,NA,8/8/1981,2005,89
Roger Federer,m_2005_L_101,1,3rd Round,155,3,Wimbledon,125,TRUE,R,NA,NA,8/8/1981,2005,90
Roger Federer,m_2005_L_119,1,4th Round,135,3,Wimbledon,114,TRUE,R,NA,NA,8/8/1981,2005,91
Roger Federer,m_2005_L_120,1,Quarterfinals,111,3,Wimbledon,105,TRUE,R,NA,NA,8/8/1981,2005,92
Roger Federer,m_2005_L_124,1,Semifinals,128,3,Wimbledon,104,TRUE,R,NA,NA,8/8/1981,2005,93
Roger Federer,m_2005_L_126,1,The Final,101,3,Wimbledon,101,TRUE,R,NA,NA,8/8/1981,2005,94
Roger Federer,m_2005_L_5,1,1st Round,110,3,Wimbledon,96,TRUE,R,NA,NA,8/8/1981,2005,95
Roger Federer,m_2005_L_70,1,2nd Round,82,3,Wimbledon,99,TRUE,R,NA,NA,8/8/1981,2005,96
Roger Federer,m_2005_U_110,1,3rd Round,114,3,US Open,109,TRUE,R,NA,NA,8/8/1981,2005,97
Roger Federer,m_2005_U_118,1,4th Round,180,3,US Open,139,TRUE,R,NA,NA,8/8/1981,2005,98
Roger Federer,m_2005_U_123,1,Quarterfinals,99,3,US Open,91,TRUE,R,NA,NA,8/8/1981,2005,99
Roger Federer,m_2005_U_125,1,Semifinals,178,3,US Open,155,TRUE,R,NA,NA,8/8/1981,2005,100
Roger Federer,m_2005_U_126,1,The Final,139,3,US Open,132,TRUE,R,NA,NA,8/8/1981,2005,101
Roger Federer,m_2005_U_25,1,1st Round,63,3,US Open,81,TRUE,R,NA,NA,8/8/1981,2005,102
Roger Federer,m_2005_U_95,1,2nd Round,137,3,US Open,127,TRUE,R,NA,NA,8/8/1981,2005,103
Roger Federer,m_2006_A_111,1,3rd Round,109,3,Australian Open,104,TRUE,R,NA,NA,8/8/1981,2006,104
Roger Federer,m_2006_A_119,1,4th Round,178,3,Australian Open,143,TRUE,R,NA,NA,8/8/1981,2006,105
Roger Federer,m_2006_A_123,1,Quarterfinals,193,3,Australian Open,144,TRUE,R,NA,NA,8/8/1981,2006,106
Roger Federer,m_2006_A_125,1,Semifinals,160,3,Australian Open,129,TRUE,R,NA,NA,8/8/1981,2006,107
Roger Federer,m_2006_A_126,1,The Final,166,3,Australian Open,142,TRUE,R,NA,NA,8/8/1981,2006,108
Roger Federer,m_2006_A_32,1,1st Round,83,3,Australian Open,91,TRUE,R,NA,NA,8/8/1981,2006,109
Roger Federer,m_2006_A_87,1,2nd Round,72,3,Australian Open,87,TRUE,R,NA,NA,8/8/1981,2006,110
Roger Federer,m_2006_F_0,1,1st Round,156,3,French Open,130,TRUE,R,NA,NA,8/8/1981,2006,111
Roger Federer,m_2006_F_114,1,4th Round,107,3,French Open,97,TRUE,R,NA,NA,8/8/1981,2006,112
Roger Federer,m_2006_F_120,1,Quarterfinals,137,3,French Open,113,TRUE,R,NA,NA,8/8/1981,2006,113
Roger Federer,m_2006_F_124,1,Semifinals,98,1,French Open,76,TRUE,R,NA,NA,8/8/1981,2006,114
Roger Federer,m_2006_F_126,1,The Final,182,1,French Open,109,FALSE,R,NA,NA,8/8/1981,2006,115
Roger Federer,m_2006_F_68,1,2nd Round,86,3,French Open,94,TRUE,R,NA,NA,8/8/1981,2006,116
Roger Federer,m_2006_F_99,1,3rd Round,155,3,French Open,131,TRUE,R,NA,NA,8/8/1981,2006,117
Roger Federer,m_2006_L_100,1,3rd Round,125,3,Wimbledon,106,TRUE,R,NA,NA,8/8/1981,2006,118
Roger Federer,m_2006_L_118,1,4th Round,83,3,Wimbledon,93,TRUE,R,NA,NA,8/8/1981,2006,119
Roger Federer,m_2006_L_120,1,Quarterfinals,107,3,Wimbledon,92,TRUE,R,NA,NA,8/8/1981,2006,120
Roger Federer,m_2006_L_124,1,Semifinals,77,3,Wimbledon,80,TRUE,R,NA,NA,8/8/1981,2006,121
Roger Federer,m_2006_L_126,1,The Final,178,3,Wimbledon,133,TRUE,R,NA,NA,8/8/1981,2006,122
Roger Federer,m_2006_L_17,1,1st Round,74,3,Wimbledon,86,TRUE,R,NA,NA,8/8/1981,2006,123
Roger Federer,m_2006_L_75,1,2nd Round,85,3,Wimbledon,84,TRUE,R,NA,NA,8/8/1981,2006,124
Roger Federer,m_2006_U_108,1,3rd Round,88,3,US Open,90,TRUE,R,NA,NA,8/8/1981,2006,125
Roger Federer,m_2006_U_118,1,4th Round,104,3,US Open,103,TRUE,R,NA,NA,8/8/1981,2006,126
Roger Federer,m_2006_U_123,1,Quarterfinals,165,3,US Open,159,TRUE,R,NA,NA,8/8/1981,2006,127
Roger Federer,m_2006_U_124,1,Semifinals,101,3,US Open,96,TRUE,R,NA,NA,8/8/1981,2006,128
Roger Federer,m_2006_U_126,1,The Final,145,3,US Open,126,TRUE,R,NA,NA,8/8/1981,2006,129
Roger Federer,m_2006_U_41,1,1st Round,99,3,US Open,103,TRUE,R,NA,NA,8/8/1981,2006,130
Roger Federer,m_2006_U_80,1,2nd Round,121,3,US Open,111,TRUE,R,NA,NA,8/8/1981,2006,131
Roger Federer,m_2007_A_11,1,1st Round,107,3,Australian Open,111,TRUE,R,NA,NA,8/8/1981,2007,132
Roger Federer,m_2007_A_115,1,4th Round,110,3,Australian Open,105,TRUE,R,NA,NA,8/8/1981,2007,133
Roger Federer,m_2007_A_121,1,Quarterfinals,140,3,Australian Open,119,TRUE,R,NA,NA,8/8/1981,2007,134
Roger Federer,m_2007_A_124,1,Semifinals,83,3,Australian Open,83,TRUE,R,NA,NA,8/8/1981,2007,135
Roger Federer,m_2007_A_126,1,The Final,140,3,Australian Open,120,TRUE,R,NA,NA,8/8/1981,2007,136
Roger Federer,m_2007_A_70,1,2nd Round,95,3,Australian Open,93,TRUE,R,NA,NA,8/8/1981,2007,137
Roger Federer,m_2007_A_97,1,3rd Round,124,3,Australian Open,109,TRUE,R,NA,NA,8/8/1981,2007,138
Roger Federer,m_2007_F_113,1,4th Round,145,3,French Open,114,TRUE,R,NA,NA,8/8/1981,2007,139
Roger Federer,m_2007_F_120,1,Quarterfinals,122,3,French Open,108,TRUE,R,NA,NA,8/8/1981,2007,140
Roger Federer,m_2007_F_124,1,Semifinals,181,3,French Open,143,TRUE,R,NA,NA,8/8/1981,2007,141
Roger Federer,m_2007_F_126,1,The Final,190,1,French Open,119,FALSE,R,NA,NA,8/8/1981,2007,142
Roger Federer,m_2007_F_16,1,1st Round,105,3,French Open,96,TRUE,R,NA,NA,8/8/1981,2007,143
Roger Federer,m_2007_F_78,1,2nd Round,111,3,French Open,117,TRUE,R,NA,NA,8/8/1981,2007,144
Roger Federer,m_2007_F_97,1,3rd Round,91,3,French Open,89,TRUE,R,NA,NA,8/8/1981,2007,145
Roger Federer,m_2007_L_102,1,3rd Round,99,3,Wimbledon,99,TRUE,R,NA,NA,8/8/1981,2007,146
Roger Federer,m_2007_L_123,1,Quarterfinals,136,3,Wimbledon,130,TRUE,R,NA,NA,8/8/1981,2007,147
Roger Federer,m_2007_L_124,1,Semifinals,104,3,Wimbledon,99,TRUE,R,NA,NA,8/8/1981,2007,148
Roger Federer,m_2007_L_126,1,The Final,225,3,Wimbledon,165,TRUE,R,NA,NA,8/8/1981,2007,149
Roger Federer,m_2007_L_6,1,1st Round,92,3,Wimbledon,92,TRUE,R,NA,NA,8/8/1981,2007,150
Roger Federer,m_2007_L_83,1,2nd Round,93,3,Wimbledon,91,TRUE,R,NA,NA,8/8/1981,2007,151
Roger Federer,m_2007_U_10,1,1st Round,90,3,US Open,91,TRUE,R,NA,NA,8/8/1981,2007,152
Roger Federer,m_2007_U_101,1,3rd Round,135,3,US Open,129,TRUE,R,NA,NA,8/8/1981,2007,153
Roger Federer,m_2007_U_115,1,4th Round,118,3,US Open,114,TRUE,R,NA,NA,8/8/1981,2007,154
Roger Federer,m_2007_U_121,1,Quarterfinals,121,3,US Open,110,TRUE,R,NA,NA,8/8/1981,2007,155
Roger Federer,m_2007_U_125,1,Semifinals,138,3,US Open,116,TRUE,R,NA,NA,8/8/1981,2007,156
Roger Federer,m_2007_U_126,1,The Final,144,3,US Open,119,TRUE,R,NA,NA,8/8/1981,2007,157
Roger Federer,m_2007_U_65,1,2nd Round,88,3,US Open,92,TRUE,R,NA,NA,8/8/1981,2007,158
Roger Federer,m_2008_A_107,1,3rd Round,265,3,Australian Open,202,TRUE,R,NA,NA,8/8/1981,2008,159
Roger Federer,m_2008_A_117,1,4th Round,117,3,Australian Open,105,TRUE,R,NA,NA,8/8/1981,2008,160
Roger Federer,m_2008_A_123,1,Quarterfinals,119,3,Australian Open,115,TRUE,R,NA,NA,8/8/1981,2008,161
Roger Federer,m_2008_A_125,1,Semifinals,146,0,Australian Open,104,FALSE,R,NA,NA,8/8/1981,2008,162
Roger Federer,m_2008_A_63,1,1st Round,72,3,Australian Open,85,TRUE,R,NA,NA,8/8/1981,2008,163
Roger Federer,m_2008_A_84,1,2nd Round,80,3,Australian Open,87,TRUE,R,NA,NA,8/8/1981,2008,164
Roger Federer,m_2008_F_111,1,3rd Round,96,3,French Open,90,TRUE,R,NA,NA,8/8/1981,2008,165
Roger Federer,m_2008_F_117,1,4th Round,146,3,French Open,118,TRUE,R,NA,NA,8/8/1981,2008,166
Roger Federer,m_2008_F_122,1,Quarterfinals,121,3,French Open,111,TRUE,R,NA,NA,8/8/1981,2008,167
Roger Federer,m_2008_F_125,1,Semifinals,185,3,French Open,153,TRUE,R,NA,NA,8/8/1981,2008,168
Roger Federer,m_2008_F_126,1,The Final,108,0,French Open,52,FALSE,R,NA,NA,8/8/1981,2008,169
Roger Federer,m_2008_F_24,1,1st Round,95,3,French Open,94,TRUE,R,NA,NA,8/8/1981,2008,170
Roger Federer,m_2008_F_84,1,2nd Round,145,3,French Open,144,TRUE,R,NA,NA,8/8/1981,2008,171
Roger Federer,m_2008_L_113,1,4th Round,110,3,Wimbledon,100,TRUE,R,NA,NA,8/8/1981,2008,172
Roger Federer,m_2008_L_120,1,Quarterfinals,102,3,Wimbledon,98,TRUE,R,NA,NA,8/8/1981,2008,173
Roger Federer,m_2008_L_124,1,Semifinals,103,3,Wimbledon,100,TRUE,R,NA,NA,8/8/1981,2008,174
Roger Federer,m_2008_L_126,1,The Final,288,2,Wimbledon,204,FALSE,R,NA,NA,8/8/1981,2008,175
Roger Federer,m_2008_L_7,1,1st Round,80,3,Wimbledon,90,TRUE,R,NA,NA,8/8/1981,2008,176
Roger Federer,m_2008_L_72,1,2nd Round,121,3,Wimbledon,114,TRUE,R,NA,NA,8/8/1981,2008,177
Roger Federer,m_2008_L_97,1,3rd Round,82,3,Wimbledon,92,TRUE,R,NA,NA,8/8/1981,2008,178
Roger Federer,m_2008_U_106,2,3rd Round,96,3,US Open,96,TRUE,R,NA,NA,8/8/1981,2008,179
Roger Federer,m_2008_U_118,2,4th Round,211,3,US Open,172,TRUE,R,NA,NA,8/8/1981,2008,180
Roger Federer,m_2008_U_122,2,Quarterfinals,144,3,US Open,117,TRUE,R,NA,NA,8/8/1981,2008,181
Roger Federer,m_2008_U_124,2,Semifinals,164,3,US Open,135,TRUE,R,NA,NA,8/8/1981,2008,182
Roger Federer,m_2008_U_126,2,The Final,111,3,US Open,94,TRUE,R,NA,NA,8/8/1981,2008,183
Roger Federer,m_2008_U_47,2,1st Round,82,3,US Open,91,TRUE,R,NA,NA,8/8/1981,2008,184
Roger Federer,m_2008_U_85,2,2nd Round,134,3,US Open,122,TRUE,R,NA,NA,8/8/1981,2008,185
Roger Federer,m_2009_A_102,2,3rd Round,110,3,Australian Open,102,TRUE,R,NA,NA,8/8/1981,2009,186
Roger Federer,m_2009_A_113,2,4th Round,205,3,Australian Open,159,TRUE,R,NA,NA,8/8/1981,2009,187
Roger Federer,m_2009_A_121,2,Quarterfinals,80,3,Australian Open,83,TRUE,R,NA,NA,8/8/1981,2009,188
Roger Federer,m_2009_A_124,2,Semifinals,125,3,Australian Open,105,TRUE,R,NA,NA,8/8/1981,2009,189
Roger Federer,m_2009_A_126,2,The Final,259,2,Australian Open,174,FALSE,R,NA,NA,8/8/1981,2009,190
Roger Federer,m_2009_A_31,2,1st Round,280,3,Australian Open,122,TRUE,R,NA,NA,8/8/1981,2009,191
Roger Federer,m_2009_A_72,2,2nd Round,85,3,Australian Open,89,TRUE,R,NA,NA,8/8/1981,2009,192
Roger Federer,m_2009_F_111,2,3rd Round,166,3,French Open,128,TRUE,R,NA,NA,8/8/1981,2009,193
Roger Federer,m_2009_F_116,2,4th Round,187,3,French Open,153,TRUE,R,NA,NA,8/8/1981,2009,194
Roger Federer,m_2009_F_122,2,Quarterfinals,130,3,French Open,111,TRUE,R,NA,NA,8/8/1981,2009,195
Roger Federer,m_2009_F_125,2,Semifinals,209,3,French Open,159,TRUE,R,NA,NA,8/8/1981,2009,196
Roger Federer,m_2009_F_126,2,The Final,115,3,French Open,98,TRUE,R,NA,NA,8/8/1981,2009,197
Roger Federer,m_2009_F_34,2,1st Round,103,3,French Open,96,TRUE,R,NA,NA,8/8/1981,2009,198
Roger Federer,m_2009_F_83,2,2nd Round,205,3,French Open,161,TRUE,R,NA,NA,8/8/1981,2009,199
Roger Federer,m_2009_L_113,2,4th Round,119,3,Wimbledon,103,TRUE,R,NA,NA,8/8/1981,2009,200
Roger Federer,m_2009_L_120,2,Quarterfinals,103,3,Wimbledon,95,TRUE,R,NA,NA,8/8/1981,2009,201
Roger Federer,m_2009_L_124,2,Semifinals,123,3,Wimbledon,112,TRUE,R,NA,NA,8/8/1981,2009,202
Roger Federer,m_2009_L_126,2,The Final,256,3,Wimbledon,223,TRUE,R,NA,NA,8/8/1981,2009,203
Roger Federer,m_2009_L_7,2,1st Round,105,3,Wimbledon,100,TRUE,R,NA,NA,8/8/1981,2009,204
Roger Federer,m_2009_L_71,2,2nd Round,90,3,Wimbledon,87,TRUE,R,NA,NA,8/8/1981,2009,205
Roger Federer,m_2009_L_97,2,3rd Round,151,3,Wimbledon,142,TRUE,R,NA,NA,8/8/1981,2009,206
Roger Federer,m_2009_U_11,1,1st Round,88,3,US Open,101,TRUE,R,NA,NA,8/8/1981,2009,207
Roger Federer,m_2009_U_113,1,4th Round,108,3,US Open,102,TRUE,R,NA,NA,8/8/1981,2009,208
Roger Federer,m_2009_U_121,1,Quarterfinals,153,3,US Open,143,TRUE,R,NA,NA,8/8/1981,2009,209
Roger Federer,m_2009_U_125,1,Semifinals,154,3,US Open,119,TRUE,R,NA,NA,8/8/1981,2009,210
Roger Federer,m_2009_U_126,1,The Final,246,2,US Open,172,FALSE,R,NA,NA,8/8/1981,2009,211
Roger Federer,m_2009_U_65,1,2nd Round,118,3,US Open,107,TRUE,R,NA,NA,8/8/1981,2009,212
Roger Federer,m_2009_U_98,1,3rd Round,153,3,US Open,128,TRUE,R,NA,NA,8/8/1981,2009,213
Roger Federer,m_2010_A_105,1,3rd Round,108,3,Australian Open,96,TRUE,R,NA,NA,8/8/1981,2010,214
Roger Federer,m_2010_A_119,1,4th Round,115,3,Australian Open,102,TRUE,R,NA,NA,8/8/1981,2010,215
Roger Federer,m_2010_A_122,1,Quarterfinals,156,3,Australian Open,125,TRUE,R,NA,NA,8/8/1981,2010,216
Roger Federer,m_2010_A_125,1,Semifinals,88,3,Australian Open,85,TRUE,R,NA,NA,8/8/1981,2010,217
Roger Federer,m_2010_A_126,1,The Final,161,3,Australian Open,116,TRUE,R,NA,NA,8/8/1981,2010,218
Roger Federer,m_2010_A_34,1,1st Round,164,3,Australian Open,135,TRUE,R,NA,NA,8/8/1981,2010,219
Roger Federer,m_2010_A_94,1,2nd Round,99,3,Australian Open,96,TRUE,R,NA,NA,8/8/1981,2010,220
Roger Federer,m_2010_F_112,1,4th Round,116,3,French Open,95,TRUE,R,1.09,1.11,8/8/1981,2010,221
Roger Federer,m_2010_F_120,1,Quarterfinals,150,1,French Open,121,FALSE,R,1.21,1.3,8/8/1981,2010,222
Roger Federer,m_2010_F_24,1,1st Round,108,3,French Open,91,TRUE,R,1.01,1.01,8/8/1981,2010,223
Roger Federer,m_2010_F_72,1,2nd Round,120,3,French Open,107,TRUE,R,1.01,1.01,8/8/1981,2010,224
Roger Federer,m_2010_F_96,1,3rd Round,93,3,French Open,94,TRUE,R,1.01,1.02,8/8/1981,2010,225
Roger Federer,m_2010_L_101,2,3rd Round,95,3,Wimbledon,86,TRUE,R,1.03,1.05,8/8/1981,2010,226
Roger Federer,m_2010_L_112,2,4th Round,84,3,Wimbledon,88,TRUE,R,1.09,1.13,8/8/1981,2010,227
Roger Federer,m_2010_L_120,2,Quarterfinals,155,1,Wimbledon,118,FALSE,R,1.19,1.25,8/8/1981,2010,228
Roger Federer,m_2010_L_6,2,1st Round,198,3,Wimbledon,174,TRUE,R,1.01,1.06,8/8/1981,2010,229
Roger Federer,m_2010_L_72,2,2nd Round,166,3,Wimbledon,143,TRUE,R,1.01,1.07,8/8/1981,2010,230
Roger Federer,m_2010_U_101,2,3rd Round,99,3,US Open,87,TRUE,R,1.02,1.04,8/8/1981,2010,231
Roger Federer,m_2010_U_115,2,4th Round,123,3,US Open,114,TRUE,R,1.05,1.07,8/8/1981,2010,232
